repo,pr_id,pr_url,state,created_at,merged_at,closed_at,author,comments,review_comments,commits,additions,deletions,changed_files,title,body_length,has_security_terms,has_financial_terms,pr_commits,pr_lines_added,pr_lines_removed,pr_files_changed,pr_complexity_changes,test_files_changed,config_files_changed,py_files,java_files,js_files,md_files,touches_security,touches_financial,is_risky,risk_reasons,merge_time_hours,created_year,created_month,created_weekday,created_hour,is_weekend,is_business_hours,time_to_close_hours,pr_age_days,total_lines_changed,lines_per_file,net_lines,add_delete_ratio,relative_pr_size,complexity_per_line,total_comments,comments_per_line,comments_per_file,comments_per_commit,has_intense_discussion,title_length,title_word_count,title_has_feature,title_has_fix,title_has_refactor,body_code_ratio,body_size_category,py_files_ratio,java_files_ratio,js_files_ratio,md_files_ratio,file_type_diversity,has_security_files,has_financial_files,test_file_ratio,config_file_ratio,is_focused_pr,risk_score_raw,risk_score_norm,risk_category,risk_reason_count,has_risk_reason_many_files,has_risk_reason_touches_financial,has_risk_reason_touches_security,has_risk_reason_many_comments,has_risk_reason_title_financial,has_risk_reason_title_security,repo_binance/binance-connector-python,repo_ccxt/ccxt,repo_enigmampc/catalyst,repo_freqtrade/freqtrade,repo_quantopian/zipline,repo_stripe/stripe-python,repo_ta4j/ta4j,author_category,author_top_2pd,author_top_Dan-krm,author_top_TheCookieLab,author_top_anniel-stripe,author_top_caoilainnl,author_top_carlosmiei,author_top_dependabot,author_top_francescopeloi,author_top_helenye-stripe,author_top_jar-stripe,author_top_nimo23,author_top_other,author_top_pakrym-stripe,author_top_pcriadoperez,author_top_prathmesh-stripe,author_top_ramya-stripe,author_top_richardm-stripe,author_top_sc0Vu,author_top_stripe-openapi,author_top_ttodua,author_top_xavdid-stripe,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
stripe/stripe-python,1058,https://github.com/stripe/stripe-python/pull/1058,merged,2023-09-21 23:26:27+00:00,2023-09-25 16:20:29+00:00,2023-09-25 16:20:29+00:00,richardm-stripe,0,9.0,4,123,44,7,Add various type annotations,623,0,0,4,123,44,7,0,0,0,7,0,0,0,0,0,0,none,88.90055555555556,2023,9,3,23,0,0,88.90055555555556,849,167,23.857142857142858,79,2.7954545454545454,0.03602041087673993,0.0,9.0,0.05389221556886228,1.2857142857142858,2.25,0,28,4,1,0,0,3.730538922155689,medium,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1055,https://github.com/stripe/stripe-python/pull/1055,merged,2023-09-15 19:53:43+00:00,2023-09-21 19:53:34+00:00,2023-09-21 19:53:35+00:00,richardm-stripe,0,1.0,2,1932,1374,88,Partially type resource methods (no **params),79,0,0,2,1932,1374,88,0,0,0,30,0,0,0,1,8,1,"touches_security, touches_financial, many_files",143.9975,2023,9,4,19,0,0,143.99777777777777,855,3306,37.56818181818182,558,1.4061135371179039,0.7130747207095941,0.0,1.0,0.00030248033877797946,0.011363636363636364,0.5,0,45,6,0,0,0,0.023895946763460376,tiny,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,medium,3,1,1,1,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1050,https://github.com/stripe/stripe-python/pull/1050,merged,2023-09-13 23:15:13+00:00,2023-09-14 18:12:52+00:00,2023-09-14 18:12:52+00:00,richardm-stripe,0,0.0,5,843,56,7,Generate explicit nested resource class methods,1582,0,0,5,843,56,7,0,0,0,7,0,0,0,0,1,1,touches_financial,18.960833333333333,2023,9,2,23,0,0,18.960833333333333,857,899,128.42857142857142,787,15.053571428571429,0.19390628370173174,0.0,0.0,0.0,0.0,0.0,0,47,6,0,0,0,1.7597330367074526,large,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1042,https://github.com/stripe/stripe-python/pull/1042,merged,2023-09-05 16:58:10+00:00,2023-09-05 17:00:29+00:00,2023-09-05 17:00:29+00:00,anniel-stripe,0,0.0,1,1,1,1,Require typing_extensions >= 4.0.0,63,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,0.0386111111111111,2023,9,1,16,0,1,0.03861111111111111,865,2,2.0,0,1.0,0.0004313821661885022,0.0,0.0,0.0,0.0,0.0,0,34,4,0,0,0,31.5,tiny,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,anniel-stripe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1026,https://github.com/stripe/stripe-python/pull/1026,merged,2023-08-24 23:41:09+00:00,2023-09-01 16:32:15+00:00,2023-09-01 16:32:15+00:00,richardm-stripe,0,9.0,9,2438,23,118,Types: annotate resource properties,544,0,0,9,2438,23,118,0,0,0,30,0,0,0,0,9,1,"touches_financial, many_files",184.85166666666663,2023,8,3,23,0,0,184.85166666666666,877,2461,20.85593220338983,2415,106.0,0.530815755494952,0.0,9.0,0.0036570499796830555,0.07627118644067797,1.0,0,35,4,0,0,0,0.22104835432750913,medium,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,2,1,1,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1023,https://github.com/stripe/stripe-python/pull/1023,merged,2023-08-24 19:09:55+00:00,2023-08-24 20:28:09+00:00,2023-08-24 20:28:09+00:00,richardm-stripe,0,8.0,12,67,33,8,Pyright: fix more type suppressions,263,0,0,12,67,33,8,0,0,0,7,0,0,0,0,0,0,none,1.3038888888888889,2023,8,3,19,0,0,1.3038888888888889,877,100,12.5,34,2.0303030303030303,0.02156910830942511,0.0,8.0,0.08,1.0,0.6666666666666666,0,35,5,0,1,0,2.63,small,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1015,https://github.com/stripe/stripe-python/pull/1015,merged,2023-08-16 22:02:30+00:00,2023-08-16 22:12:20+00:00,2023-08-16 22:12:20+00:00,richardm-stripe,0,0.0,2,14,10,3,Assert types of pagination responses,404,0,0,2,14,10,3,0,0,0,3,0,0,0,0,0,0,none,0.1638888888888889,2023,8,2,22,0,0,0.1638888888888889,885,24,8.0,4,1.4,0.005176585994262026,0.0,0.0,0.0,0.0,0.0,0,36,5,0,0,0,16.833333333333332,small,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1060,https://github.com/stripe/stripe-python/pull/1060,merged,2023-09-22 02:21:35+00:00,2023-09-28 22:49:38+00:00,2023-09-28 22:49:38+00:00,stripe-openapi,0,0.0,10,98,51,29,Update generated code,77,0,0,10,98,51,29,0,0,0,28,0,0,0,0,4,1,"touches_financial, many_files",164.4675,2023,9,4,2,0,0,164.4675,849,149,5.137931034482759,47,1.9215686274509804,0.03213797138104341,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,0.5167785234899329,tiny,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,2,1,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1053,https://github.com/stripe/stripe-python/pull/1053,merged,2023-09-15 17:26:52+00:00,2023-09-21 22:59:36+00:00,2023-09-21 22:59:36+00:00,stripe-openapi,0,0.0,15,2611,1902,118,Update generated code for beta,41,0,0,15,2611,1902,118,0,0,0,29,0,0,0,1,8,1,"touches_security, touches_financial, many_files",149.54555555555555,2023,9,4,17,0,1,149.54555555555555,855,4513,38.24576271186441,709,1.3727655099894847,0.9734138580043552,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,0.009084865942831819,tiny,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,medium,3,1,1,1,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1056,https://github.com/stripe/stripe-python/pull/1056,merged,2023-09-15 22:25:01+00:00,2023-09-21 22:44:13+00:00,2023-09-21 22:44:13+00:00,stripe-openapi,0,0.0,3,10,10,5,Update generated code,41,0,0,3,10,10,5,0,0,0,4,0,0,0,0,0,0,none,144.32,2023,9,4,22,0,0,144.32,855,20,4.0,0,1.0,0.004313821661885022,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,2.05,tiny,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1054,https://github.com/stripe/stripe-python/pull/1054,merged,2023-09-15 19:51:56+00:00,2023-09-21 19:19:35+00:00,2023-09-21 19:19:35+00:00,richardm-stripe,0,0.0,1,23,0,23,Types: add deleted field,129,0,0,1,23,0,23,0,0,0,0,0,0,0,0,0,0,none,143.46083333333334,2023,9,4,19,0,0,143.46083333333334,855,23,1.0,23,23.0,0.004960894911167775,0.0,0.0,0.0,0.0,0.0,0,24,4,1,0,0,5.608695652173913,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1018,https://github.com/stripe/stripe-python/pull/1018,closed,2023-08-20 21:18:34+00:00,,2023-08-22 21:45:58+00:00,JoJo10Smith,3,0.0,1,21,1,1,Allowing [] input instead of '' in UpdateableAPIResource modify method,457,0,0,1,21,1,1,0,0,0,0,0,0,0,0,0,0,none,-1.0,2023,8,6,21,1,0,48.45666666666666,881,22,22.0,20,21.0,0.004745203828073525,0.0,3.0,0.13636363636363635,3.0,3.0,0,70,10,0,0,0,20.772727272727273,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1048,https://github.com/stripe/stripe-python/pull/1048,merged,2023-09-08 18:25:43+00:00,2023-09-15 01:05:12+00:00,2023-09-15 01:05:12+00:00,stripe-openapi,0,0.0,24,7765,937,130,Update generated code for beta,314,0,0,24,7765,937,130,0,0,0,29,0,0,0,1,9,1,"touches_security, touches_financial, many_files",150.65805555555556,2023,9,4,18,0,0,150.65805555555556,862,8702,66.93846153846154,6828,8.287086446104588,1.876943805086173,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,0.03608365892898184,small,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,10,9.09,high,3,1,1,1,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1052,https://github.com/stripe/stripe-python/pull/1052,merged,2023-09-14 16:55:05+00:00,2023-09-15 00:50:06+00:00,2023-09-15 00:50:06+00:00,stripe-openapi,0,0.0,6,420,23,12,Update generated code,210,0,0,6,420,23,12,0,0,0,11,0,0,0,0,3,1,touches_financial,7.916944444444445,2023,9,3,16,0,1,7.916944444444445,856,443,36.916666666666664,397,18.26086956521739,0.09555114981075324,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,0.47404063205417607,small,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1047,https://github.com/stripe/stripe-python/pull/1047,merged,2023-09-08 18:25:38+00:00,2023-09-14 15:29:35+00:00,2023-09-14 15:29:35+00:00,stripe-openapi,0,0.0,2,232,3,3,Update generated code,307,0,0,2,232,3,3,0,0,0,2,0,0,0,1,1,1,"touches_security, touches_financial",141.06583333333333,2023,9,4,18,0,0,141.06583333333333,862,235,78.33333333333333,229,77.33333333333333,0.05068740452714901,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,1.3063829787234043,small,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,medium,2,0,1,1,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1030,https://github.com/stripe/stripe-python/pull/1030,merged,2023-08-30 17:03:55+00:00,2023-09-08 22:20:36+00:00,2023-09-08 22:20:36+00:00,richardm-stripe,0,1.0,2,4051,73,87,Explicitly define CRUDL methods in each resource,1204,0,0,2,4051,73,87,0,0,0,30,0,0,0,1,8,1,"touches_security, touches_financial, many_files",221.2780555555556,2023,8,2,17,0,1,221.27805555555557,871,4124,47.40229885057471,3978,55.49315068493151,0.8895100266806916,0.0,1.0,0.00024248302618816683,0.011494252873563218,0.5,0,48,7,0,0,0,0.29194956353055285,large,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,medium,3,1,1,1,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1046,https://github.com/stripe/stripe-python/pull/1046,merged,2023-09-08 09:11:16+00:00,2023-09-08 18:31:46+00:00,2023-09-08 18:31:46+00:00,richardm-stripe,0,0.0,2,434,444,81,Rearrange imports,46,0,0,2,434,444,81,0,0,0,30,0,0,0,1,6,1,"touches_security, touches_financial, many_files",9.341666666666669,2023,9,4,9,0,1,9.341666666666667,862,878,10.839506172839506,-10,0.9774774774774775,0.18937677095675245,0.0,0.0,0.0,0.0,0.0,0,17,2,0,0,0,0.05239179954441914,tiny,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,medium,3,1,1,1,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1045,https://github.com/stripe/stripe-python/pull/1045,merged,2023-09-07 18:58:44+00:00,2023-09-07 19:07:48+00:00,2023-09-07 19:07:48+00:00,stripe-openapi,0,0.0,3,8,1,2,Update generated code for beta,71,0,0,3,8,1,2,0,0,0,0,0,0,1,0,0,0,none,0.1511111111111111,2023,9,3,18,0,0,0.1511111111111111,863,9,4.5,7,8.0,0.00194121974784826,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,7.888888888888889,tiny,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1034,https://github.com/stripe/stripe-python/pull/1034,merged,2023-09-01 16:42:39+00:00,2023-09-07 18:26:37+00:00,2023-09-07 18:26:37+00:00,stripe-openapi,0,0.0,11,3382,67,142,Update generated code for beta,121,0,0,11,3382,67,142,0,0,0,28,0,0,1,0,8,1,"touches_financial, many_files",145.73277777777778,2023,9,4,16,0,1,145.73277777777778,869,3449,24.288732394366196,3315,50.47761194029851,0.743918545592072,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,0.0350826326471441,small,0.9655172413793104,0.0,0.0,0.034482758620689655,2,0,1,0.0,0.0,0,5,4.55,medium,2,1,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1033,https://github.com/stripe/stripe-python/pull/1033,merged,2023-09-01 16:42:31+00:00,2023-09-07 15:55:26+00:00,2023-09-07 15:55:26+00:00,stripe-openapi,0,0.0,2,71,2,6,Update generated code,208,0,0,2,71,2,6,0,0,0,5,0,0,0,0,2,1,touches_financial,143.21527777777777,2023,9,4,16,0,1,143.21527777777777,869,73,12.166666666666666,69,35.5,0.01574544906588033,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,2.8493150684931505,small,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1044,https://github.com/stripe/stripe-python/pull/1044,merged,2023-09-05 23:34:28+00:00,2023-09-06 22:20:55+00:00,2023-09-06 22:20:55+00:00,richardm-stripe,0,0.0,3,492,204,59,Types: ExpandableField,808,0,0,3,492,204,59,0,0,0,30,0,0,0,1,7,1,"touches_security, touches_financial, many_files",22.774166666666662,2023,9,1,23,0,0,22.774166666666666,865,696,11.796610169491526,288,2.411764705882353,0.15012099383359875,0.0,0.0,0.0,0.0,0.0,0,22,2,0,0,0,1.160919540229885,medium,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,medium,3,1,1,1,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1043,https://github.com/stripe/stripe-python/pull/1043,merged,2023-09-05 22:23:35+00:00,2023-09-05 23:55:10+00:00,2023-09-05 23:55:11+00:00,richardm-stripe,0,2.0,1,130,35,19,Types: ListObject,56,0,0,1,130,35,19,0,0,0,0,0,0,0,0,0,0,none,1.5263888888888888,2023,9,1,22,0,0,1.5266666666666666,865,165,8.68421052631579,95,3.7142857142857144,0.03558902871055143,0.0,2.0,0.012121212121212121,0.10526315789473684,2.0,0,17,2,0,0,0,0.3393939393939394,tiny,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1029,https://github.com/stripe/stripe-python/pull/1029,merged,2023-08-25 16:36:23+00:00,2023-09-01 00:15:10+00:00,2023-09-01 00:15:10+00:00,stripe-openapi,0,0.0,9,447,327,132,Update generated code for beta,190,0,0,9,447,327,132,0,0,0,27,0,0,1,0,6,1,"touches_financial, many_files",151.64638888888888,2023,8,4,16,0,1,151.64638888888888,876,774,5.863636363636363,120,1.3669724770642202,0.16694489831495035,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,0.2454780361757106,small,0.9642857142857143,0.0,0.0,0.03571428571428571,2,0,1,0.0,0.0,0,5,4.55,medium,2,1,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1024,https://github.com/stripe/stripe-python/pull/1024,merged,2023-08-24 22:11:09+00:00,2023-08-31 20:19:14+00:00,2023-08-31 20:19:14+00:00,stripe-openapi,0,0.0,4,22,1,4,Update generated code,151,0,0,4,22,1,4,0,0,0,3,0,0,0,0,1,1,touches_financial,166.13472222222222,2023,8,3,22,0,0,166.13472222222222,877,23,5.75,21,22.0,0.004960894911167775,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,6.565217391304348,small,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1032,https://github.com/stripe/stripe-python/pull/1032,merged,2023-08-30 22:49:22+00:00,2023-08-31 20:10:26+00:00,2023-08-31 20:10:26+00:00,richardm-stripe,0,12.0,7,308,219,103,Types for CRUDL methods on parents,278,0,0,7,308,219,103,0,0,0,30,0,0,0,0,6,1,"touches_financial, many_files",21.351111111111116,2023,8,2,22,0,0,21.351111111111113,871,527,5.116504854368932,89,1.4063926940639269,0.11366920079067033,0.0,12.0,0.022770398481973434,0.11650485436893204,1.7142857142857142,1,34,6,0,0,0,0.5275142314990512,small,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,4,3.64,medium,2,1,1,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1031,https://github.com/stripe/stripe-python/pull/1031,merged,2023-08-30 19:21:06+00:00,2023-08-30 23:38:21+00:00,2023-08-30 23:38:21+00:00,richardm-stripe,0,2.0,3,31,21,16,Enable some pyright rules,266,0,0,3,31,21,16,0,0,0,15,0,0,0,0,1,1,touches_financial,4.2875,2023,8,2,19,0,0,4.2875,871,52,3.25,10,1.4761904761904763,0.011215936320901057,0.0,2.0,0.038461538461538464,0.125,0.6666666666666666,0,25,4,0,0,0,5.115384615384615,small,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1028,https://github.com/stripe/stripe-python/pull/1028,merged,2023-08-25 15:46:33+00:00,2023-08-25 15:48:33+00:00,2023-08-25 15:48:34+00:00,anniel-stripe,0,0.0,4,0,0,0,Merge master,75,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0333333333333333,2023,8,4,15,0,1,0.03361111111111111,876,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0,0,0,0.0,tiny,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,anniel-stripe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1016,https://github.com/stripe/stripe-python/pull/1016,merged,2023-08-17 14:28:54+00:00,2023-08-24 17:46:40+00:00,2023-08-24 17:46:40+00:00,stripe-openapi,0,0.0,4,1,1,1,Update generated code,41,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,none,171.29611111111112,2023,8,3,14,0,1,171.29611111111112,884,2,2.0,0,1.0,0.0004313821661885022,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,20.5,tiny,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1006,https://github.com/stripe/stripe-python/pull/1006,merged,2023-08-07 18:13:07+00:00,2023-08-24 00:31:21+00:00,2023-08-24 00:31:21+00:00,stripe-openapi,0,0.0,6,9,2,4,Update generated code for beta,121,0,0,6,9,2,4,0,0,0,3,0,0,0,0,0,0,none,390.3038888888889,2023,8,0,18,0,0,390.3038888888889,894,11,2.75,7,4.5,0.0023726019140367623,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,11.0,small,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1020,https://github.com/stripe/stripe-python/pull/1020,merged,2023-08-21 18:54:20+00:00,2023-08-23 23:48:30+00:00,2023-08-23 23:48:30+00:00,richardm-stripe,0,42.0,25,416,143,47,Run Pyright & begin adding type annotations,1054,0,0,25,416,143,47,0,0,0,25,0,0,0,0,4,1,"touches_financial, many_files",52.90277777777778,2023,8,0,18,0,0,52.90277777777778,880,559,11.893617021276595,273,2.909090909090909,0.12057131544968637,0.0,42.0,0.07513416815742398,0.8936170212765957,1.68,1,43,7,0,0,0,1.885509838998211,large,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,4,3.64,medium,2,1,1,0,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1005,https://github.com/stripe/stripe-python/pull/1005,merged,2023-08-07 17:18:14+00:00,2023-08-16 22:25:46+00:00,2023-08-16 22:25:46+00:00,stripe-openapi,0,0.0,6,6,2,3,Update generated code,41,0,0,6,6,2,3,0,0,0,2,0,0,0,0,0,0,none,221.1255555555556,2023,8,0,17,0,1,221.12555555555556,894,8,2.6666666666666665,4,3.0,0.0017255286647540088,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,5.125,tiny,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stripe/stripe-python,1001,https://github.com/stripe/stripe-python/pull/1001,merged,2023-08-01 21:33:40+00:00,2023-08-16 22:21:34+00:00,2023-08-16 22:21:34+00:00,richardm-stripe,0,0.0,11,156,1249,45,stripe-python v6 release,2416,0,0,11,156,1249,45,0,0,0,28,0,0,1,1,4,1,"touches_security, touches_financial, many_files",360.79833333333335,2023,8,1,21,0,0,360.79833333333335,900,1405,31.22222222222222,-1093,0.12489991993594876,0.3030459717474228,0.0,0.0,0.0,0.0,0.0,0,24,3,0,0,0,1.7195729537366549,large,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,1,0.0,0.0,0,6,5.45,medium,3,1,1,1,0,0,0,0,0,0,0,0,1,0,richardm-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
