comments,review_comments,commits,additions,deletions,changed_files,body_length,has_security_terms,has_financial_terms,pr_commits,pr_lines_added,pr_lines_removed,pr_files_changed,pr_complexity_changes,test_files_changed,config_files_changed,py_files,java_files,js_files,md_files,touches_security,touches_financial,merge_time_hours,created_year,created_month,created_weekday,created_hour,is_weekend,is_business_hours,time_to_close_hours,pr_age_days,total_lines_changed,lines_per_file,net_lines,add_delete_ratio,relative_pr_size,complexity_per_line,total_comments,comments_per_line,comments_per_file,comments_per_commit,has_intense_discussion,title_length,title_word_count,title_has_feature,title_has_fix,title_has_refactor,body_code_ratio,py_files_ratio,java_files_ratio,js_files_ratio,md_files_ratio,file_type_diversity,has_security_files,has_financial_files,test_file_ratio,config_file_ratio,is_focused_pr,risk_score_raw,risk_score_norm,risk_reason_count,has_risk_reason_many_files,has_risk_reason_touches_financial,has_risk_reason_touches_security,has_risk_reason_many_comments,has_risk_reason_title_financial,has_risk_reason_title_security,repo_binance/binance-connector-python,repo_ccxt/ccxt,repo_enigmampc/catalyst,repo_freqtrade/freqtrade,repo_quantopian/zipline,repo_stripe/stripe-python,repo_ta4j/ta4j,author_top_2pd,author_top_Dan-krm,author_top_TheCookieLab,author_top_anniel-stripe,author_top_caoilainnl,author_top_carlosmiei,author_top_dependabot,author_top_francescopeloi,author_top_helenye-stripe,author_top_jar-stripe,author_top_nimo23,author_top_other,author_top_pakrym-stripe,author_top_pcriadoperez,author_top_prathmesh-stripe,author_top_ramya-stripe,author_top_richardm-stripe,author_top_sc0Vu,author_top_stripe-openapi,author_top_ttodua,author_top_xavdid-stripe,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
0,0.0,1,1,1,1,513,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.9736111111111112,2025,1,0,20,0,0,0.9736111111111111,369,2,2.0,0,1.0,0.0004313821661885022,0.0,0.0,0.0,0.0,0.0,0,32,5,0,1,0,256.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,28,1354,76,55,3039,0,0,28,1354,76,55,0,0,0,27,0,0,2,1,6,670.4119444444444,2024,12,3,23,0,0,670.4119444444444,401,1430,26.0,1278,17.81578947368421,0.30843824882477905,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,2.1251748251748253,0.9310344827586207,0.0,0.0,0.06896551724137931,2,1,1,0.0,0.0,0,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,2,32,1,2,1434,0,0,2,32,1,2,0,0,0,2,0,0,0,0,0,1.5708333333333333,2024,12,3,20,0,0,1.5708333333333333,394,33,16.5,31,32.0,0.007117805742110286,0.0,1.0,0.030303030303030304,0.5,0.5,0,31,6,0,1,0,43.45454545454545,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,11,0,1,253,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0.0819444444444444,2024,12,3,0,0,0,0.08194444444444444,395,11,11.0,11,11.0,0.0023726019140367623,0.0,0.0,0.0,0.0,0.0,0,27,4,0,0,0,23.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,5,2009,221,65,21022,0,0,5,2009,221,65,0,0,0,29,0,0,0,1,11,215.6125,2024,12,0,23,0,0,215.6125,404,2230,34.30769230769231,1788,9.09049773755656,0.48099111530017996,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,9.426905829596413,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0,2,94,11,3,2857,0,0,2,94,11,3,0,0,0,3,0,0,0,0,0,90.68055555555556,2024,12,5,4,1,0,90.68055555555556,400,105,35.0,83,8.545454545454545,0.022647563724896364,0.0,1.0,0.009523809523809525,0.3333333333333333,0.5,0,51,6,0,1,0,27.20952380952381,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2.0,2,31,8,2,465,0,0,2,31,8,2,0,0,0,2,0,0,0,0,0,0.5188888888888888,2024,12,0,19,0,0,0.5188888888888888,397,39,19.5,23,3.875,0.008411952240675792,0.0,2.0,0.05128205128205128,1.0,1.0,0,25,3,0,1,0,11.923076923076923,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,18,672,75,40,5652,0,0,18,672,75,40,0,0,0,29,0,0,0,1,6,151.99722222222223,2024,12,4,14,0,1,151.9975,407,747,18.675,597,8.96,0.16112123907140558,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,7.566265060240964,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,3,1,1,188,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,2.798611111111111,2024,12,3,1,0,0,2.798611111111111,402,4,4.0,2,3.0,0.0008627643323770044,0.0,0.0,0.0,0.0,0.0,0,39,7,0,1,0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,11,369,163,38,2773,0,0,11,369,163,38,0,0,0,29,0,0,0,0,12,336.1588888888889,2024,11,3,21,0,0,336.1588888888889,422,532,14.0,206,2.263803680981595,0.11474765620614158,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,5.212406015037594,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,13,497,66,23,2233,0,0,13,497,66,23,0,0,0,21,0,0,1,0,6,162.10305555555556,2024,11,4,1,0,0,162.10305555555556,429,563,24.47826086956522,431,7.53030303030303,0.12143407978206337,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,3.9662522202486676,0.9545454545454546,0.0,0.0,0.045454545454545456,2,0,1,0.0,0.0,0,3,2.73,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,2,992,152,62,6133,0,0,2,992,152,62,0,0,0,29,0,0,0,1,8,215.16361111111112,2024,11,1,0,0,0,215.16361111111112,432,1144,18.451612903225808,840,6.526315789473684,0.24675059905982327,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,5.361013986013986,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.0,7,3320,2355,78,2217,0,0,7,3320,2355,78,0,0,0,30,0,0,0,1,4,137.56444444444443,2022,7,1,22,0,0,137.56444444444443,1271,5675,72.75641025641026,965,1.4097664543524415,1.224046896559875,0.0,2.0,0.0003524229074889868,0.02564102564102564,0.2857142857142857,0,26,4,0,0,0,0.3906607929515418,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,15,807,46,37,1719,0,0,15,807,46,37,0,0,0,29,0,0,0,2,6,169.6786111111111,2024,11,3,22,0,0,169.6786111111111,436,853,23.054054054054053,761,17.543478260869566,0.1839844938793962,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,2.015240328253224,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,11,3700,202,73,9411,0,0,11,3700,202,73,0,0,0,28,0,0,1,1,10,192.7938888888889,2024,10,2,21,0,0,192.7938888888889,444,3902,53.45205479452055,3498,18.316831683168317,0.8416266062337678,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,2.411840082009226,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,1,0.0,0.0,0,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,1,1,1,1,76,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.612222222222222,2024,10,2,17,0,1,6.612222222222222,444,2,2.0,0,1.0,0.0004313821661885022,0.0,0.0,0.0,0.0,0.0,0,61,9,0,0,0,38.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,5,2353,52,44,4588,0,0,5,2353,52,44,0,0,0,28,0,0,1,1,12,1.4791666666666667,2024,10,1,21,0,0,1.4791666666666667,445,2405,54.65909090909091,2301,45.25,0.5187370548416739,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,1.9076923076923078,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,1,0.0,0.0,0,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,6,2319,52,44,4588,0,0,6,2319,52,44,0,0,0,28,0,0,1,1,12,-1.0,2024,10,2,3,0,0,161.90166666666667,452,2371,53.88636363636363,2267,44.59615384615385,0.5114035580164693,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,1.9350485027414592,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,1,0.0,0.0,0,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,8,4856,167,83,11192,0,0,8,4856,167,83,0,0,0,29,0,0,0,1,9,597.4061111111112,2024,10,4,19,0,0,597.4061111111112,470,5023,60.51807228915663,4689,29.077844311377245,1.0834163103824233,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,2.228150507664742,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.0,5,581,714,137,1008,0,0,5,581,714,137,0,0,0,24,0,0,1,1,4,64.26611111111112,2024,5,4,23,0,0,64.26611111111112,617,1295,9.452554744525548,-133,0.8137254901960784,0.27931995260705517,0.0,1.0,0.0007722007722007722,0.0072992700729927005,0.2,0,44,7,0,0,0,0.7783783783783784,0.96,0.0,0.0,0.04,2,1,1,0.0,0.0,0,8,7.27,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,33,2353,136,67,13839,0,0,33,2353,136,67,0,0,0,28,0,0,1,1,14,239.33694444444444,2024,10,1,19,0,0,239.33694444444444,466,2489,37.149253731343286,2217,17.301470588235293,0.536855105821591,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,5.5600642828445155,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,1,0.0,0.0,0,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,4,103,15,3,376,0,0,4,103,15,3,0,0,0,3,0,0,0,0,0,27.809444444444445,2024,10,3,14,0,1,27.809444444444445,457,118,39.333333333333336,88,6.866666666666666,0.02545154780512163,0.0,0.0,0.0,0.0,0.0,0,43,6,0,0,0,3.1864406779661016,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,2,10,10,4,151,0,0,2,10,10,4,0,0,0,4,0,0,0,0,0,18.497777777777777,2024,10,3,23,0,0,18.497777777777777,457,20,5.0,0,1.0,0.004313821661885022,0.0,1.0,0.05,0.25,0.5,0,44,6,0,0,0,7.55,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,2,55,11,5,627,0,0,2,55,11,5,0,0,0,4,0,0,1,0,0,47.535833333333336,2024,10,1,0,0,0,47.535833333333336,467,66,13.2,44,5.0,0.014235611484220572,0.0,0.0,0.0,0.0,0.0,0,17,3,0,0,0,9.5,0.8,0.0,0.0,0.2,2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,13,3338,105,61,8230,0,0,13,3338,105,61,0,0,0,28,0,0,1,1,11,354.9511111111111,2024,9,1,0,0,0,354.9513888888889,481,3443,56.442622950819676,3233,31.79047619047619,0.7426243990935065,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,2.3903572465872784,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,1,0.0,0.0,0,6,5.45,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.0,4,12,2,4,161,0,0,4,12,2,4,0,0,0,3,0,0,1,0,0,0.4988888888888889,2024,10,3,23,0,0,0.4988888888888889,471,14,3.5,10,6.0,0.0030196751633195153,0.0,2.0,0.14285714285714285,0.5,0.5,0,25,5,0,0,0,11.5,0.75,0.0,0.0,0.25,2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.0,3,7,0,2,161,0,0,3,7,0,2,0,0,0,2,0,0,0,0,0,5.355833333333333,2024,10,3,17,0,1,5.355833333333333,471,7,3.5,7,7.0,0.0015098375816597577,0.0,1.0,0.14285714285714285,0.5,0.3333333333333333,0,25,4,1,0,0,23.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,1,0,84,7,142,0,0,1,0,84,7,0,0,0,0,0,0,0,0,0,18.274166666666662,2024,10,2,22,0,0,18.274166666666666,472,84,12.0,-84,0.0,0.018118050979917092,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,1.6904761904761905,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,12.0,12,4481,792,109,989,0,0,12,4481,792,109,0,0,0,24,0,0,3,1,2,5.731944444444444,2024,10,2,18,0,0,5.731944444444444,472,5273,48.37614678899082,3689,5.657828282828283,1.137339081155986,0.0,13.0,0.0024653897212213163,0.11926605504587157,1.0833333333333333,1,42,7,0,0,0,0.1875592641759909,0.8888888888888888,0.0,0.0,0.1111111111111111,2,1,1,0.0,0.0,0,7,6.36,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,6,4575,427,101,3075,0,0,6,4575,427,101,0,0,0,28,0,0,1,2,0,88.8025,2024,9,4,23,0,0,88.8025,477,5002,49.524752475247524,4148,10.714285714285714,1.078886797637444,0.0,0.0,0.0,0.0,0.0,0,57,9,0,0,0,0.6147540983606558,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,0,0.0,0.0,0,3,2.73,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,2,25,7,3,138,0,0,2,25,7,3,0,0,0,3,0,0,0,0,0,0.4827777777777777,2024,10,1,16,0,1,0.48277777777777775,473,32,10.666666666666666,18,3.5714285714285716,0.006902114659016035,0.0,0.0,0.0,0.0,0.0,0,26,2,0,0,0,4.3125,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3.0,10,29,0,2,282,0,0,10,29,0,2,0,0,0,1,0,0,1,0,0,1.6975,2024,10,1,15,0,1,1.6975,473,29,14.5,29,29.0,0.006255041409733282,0.0,3.0,0.10344827586206896,1.5,0.3,0,37,6,1,0,0,9.724137931034482,0.5,0.0,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2.0,3,5,5,4,512,0,0,3,5,5,4,0,0,0,4,0,0,0,0,0,0.9591666666666666,2024,9,4,23,0,0,0.9591666666666666,477,10,2.5,0,1.0,0.002156910830942511,0.0,3.0,0.3,0.75,1.0,0,24,5,0,1,0,51.2,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,0,102,1,287,0,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0.3688888888888889,2024,9,4,21,0,0,0.3688888888888889,477,102,102.0,-102,0.0,0.022000490475613612,0.0,0.0,0.0,0.0,0.0,0,33,4,0,0,0,2.8137254901960786,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1.0,991,2641,311,63,45,0,0,991,2641,311,63,0,0,0,29,0,0,1,2,0,77.11,2024,9,1,14,0,1,77.11,480,2952,46.857142857142854,2330,8.491961414790996,0.6367200772942293,0.0,1.0,0.00033875338753387534,0.015873015873015872,0.0010090817356205853,0,45,8,0,0,0,0.01524390243902439,0.9666666666666667,0.0,0.0,0.03333333333333333,2,1,0,0.0,0.0,0,3,2.73,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.0,6,214,89,6,111,0,0,6,214,89,6,0,0,0,6,0,0,0,0,0,21.82,2024,9,2,21,0,0,21.82,479,303,50.5,125,2.404494382022472,0.06535439817755809,0.0,2.0,0.006600660066006601,0.3333333333333333,0.3333333333333333,0,68,9,0,0,0,0.36633663366336633,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,2,2045,203,44,2050,0,0,2,2045,203,44,0,0,0,29,0,0,0,0,3,20.065277777777776,2024,9,2,22,0,0,20.065277777777776,479,2248,51.09090909090909,1842,10.073891625615763,0.48487355479587646,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,0.9119217081850534,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,21.0,964,62581,11029,169,97,0,0,964,62581,11029,169,0,0,0,25,0,0,2,1,9,460.03472222222223,2024,9,4,16,0,1,460.03472222222223,498,73610,435.5621301775148,51552,5.674222504306828,15.877020626567823,0.0,21.0,0.0002852873250916995,0.1242603550295858,0.021784232365145227,1,68,9,0,0,0,0.0013177557397092787,0.9259259259259259,0.0,0.0,0.07407407407407407,2,1,1,0.0,0.0,0,11,10.0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,6,187,498,29,755,0,0,6,187,498,29,0,0,0,27,0,0,1,0,7,2.080833333333333,2024,9,2,19,0,0,2.0808333333333335,486,685,23.620689655172413,-311,0.3755020080321285,0.14774839191956202,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,1.102189781021898,0.9642857142857143,0.0,0.0,0.03571428571428571,2,0,1,0.0,0.0,0,3,2.73,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,10,175,498,29,755,0,0,10,175,498,29,0,0,0,27,0,0,1,0,7,-1.0,2024,9,4,19,0,0,120.16194444444444,491,673,23.20689655172414,-323,0.3514056224899598,0.14516009892243098,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,1.1218424962852898,0.9642857142857143,0.0,0.0,0.03571428571428571,2,0,1,0.0,0.0,0,3,2.73,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,6,2,2,140,0,0,1,6,2,2,0,0,0,0,0,0,0,0,0,1.6269444444444443,2024,9,2,16,0,1,1.6269444444444445,486,8,4.0,4,3.0,0.0017255286647540088,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,17.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,4,133,3,14,1239,0,0,4,133,3,14,0,0,0,13,0,0,0,0,3,116.63694444444444,2024,9,4,19,0,0,116.63694444444444,491,136,9.714285714285714,130,44.333333333333336,0.02933398730081815,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,9.110294117647058,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,13,1255,184,43,1321,0,0,13,1255,184,43,0,0,0,28,0,0,1,0,2,187.3525,2024,9,3,22,0,0,187.3525,499,1439,33.46511627906977,1071,6.820652173913044,0.3103794685726273,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,0.9179986101459346,0.9655172413793104,0.0,0.0,0.034482758620689655,2,0,1,0.0,0.0,0,3,2.73,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,7,753,10,25,1194,0,0,7,753,10,25,0,0,0,24,0,0,0,0,2,148.25,2024,9,4,17,0,1,148.25,498,763,30.52,743,75.3,0.1645722964009136,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,1.5648754914809961,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,22.0,3,92117,88643,325,1198,0,0,3,92117,88643,325,0,0,0,29,0,0,0,0,9,426.89,2023,11,4,22,0,0,426.89,792,180760,556.1846153846154,3474,1.0391909118599325,38.98832018011683,0.0,24.0,0.00013277273733126798,0.07384615384615385,8.0,1,40,6,0,0,0,0.006627572471785794,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,8,7.27,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,11,317,17,26,783,0,0,11,317,17,26,0,0,0,25,0,0,0,0,6,145.15305555555557,2024,8,4,19,0,0,145.15305555555557,505,334,12.846153846153847,300,18.647058823529413,0.07204082175347987,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,2.344311377245509,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
